drive,g,seed,t,rank_C,rho,rank,PR,frob
zero,1.5,0,75.0,1,20.941989780585054,50,6.195110422327347,21.690339035813704
zero,1.5,0,76.0,1,21.209412085815515,50,6.037653975689261,21.932828756997324
zero,1.5,0,77.0,1,21.473945772097316,50,5.8868416326164565,22.173434462769233
zero,1.5,0,78.0,1,21.73562026005015,50,5.742319992825299,22.412135777677346
zero,1.5,0,79.0,1,21.99446480436689,50,5.603757425263786,22.64891515263192
zero,1.5,0,80.0,1,22.250508482346863,50,5.47084262597058,22.883757642611293
zero,1.5,0,81.0,1,22.50378018386925,50,5.343283268682863,23.116650702594043
zero,1.5,0,82.0,1,22.75430860264323,50,5.220804743929664,23.34758400009578
zero,1.5,0,83.0,1,23.002122228590743,50,5.103148982106997,23.576549242842287
zero,1.5,0,84.0,1,23.24724934123756,50,4.990073355922623,23.803540020249216
zero,1.5,0,85.0,1,23.489718004000142,50,4.881349657589137,24.02855165750384
zero,1.5,0,86.0,1,23.729556059272863,50,4.7767631462092375,24.251581081156964
zero,1.5,0,87.0,1,23.966791124228493,50,4.676111660915771,24.472626695234986
zero,1.5,0,88.0,1,24.201450587256435,50,4.579204795486596,24.691688266974065
zero,1.5,0,89.0,1,24.43356160497179,50,4.485863130336747,24.908766821360967
zero,1.5,0,90.0,1,24.66315109973477,50,4.395917517989901,25.123864543740247
zero,1.5,0,91.0,1,24.890245757628534,50,4.309208418338828,25.336984689814667
zero,1.5,0,92.0,1,25.114872026847696,50,4.22558528021607,25.548131502427037
zero,1.5,0,93.0,1,25.337056116455418,50,4.144905966006359,25.757310134566435
zero,1.5,0,94.0,1,25.556823995472037,50,4.067036216238655,25.964526578091903
zero,1.5,0,95.0,1,25.774201392261244,50,3.991849151296055,26.16978759771144
zero,1.5,0,96.0,1,25.989213794184185,50,3.9192248075740066,26.37310066979511
zero,1.5,0,97.0,1,26.201886447494548,50,3.8490497056010606,26.574473925637854
zero,1.5,0,98.0,1,26.412244357450025,50,3.781216447810432,26.773916098820976
zero,1.5,0,99.0,1,26.620312288619264,50,3.7156233438151305,26.97143647635173
zero,1.5,0,100.0,1,26.82611476536415,50,3.652174061194225,27.167044853287678
zero,1.5,0,101.0,1,27.029676072480143,50,3.590777299942445,27.36075149057762
zero,1.5,0,102.0,1,27.231020255978688,50,3.531346488871226,27.55256707587339
zero,1.5,0,103.0,1,27.430171123997646,50,3.4737995023752934,27.742502687087494
zero,1.5,0,104.0,1,27.62715224782643,50,3.4180583960968183,27.93056975849015
zero,1.5,0,105.0,1,27.821986963034423,50,3.364049160128214,28.116780049156397
zero,1.5,0,106.0,1,28.01469837069229,50,3.31170148849633,28.30114561358946
zero,1.5,0,107.0,1,28.205309338675924,50,3.260948563764512,28.48367877436047
zero,1.5,0,108.0,1,28.39384250304483,50,3.211726855676375,28.664392096617902
zero,1.5,0,109.0,1,28.580320269487284,50,3.163975932845461,28.84329836433128
zero,1.5,0,110.0,1,28.76476481482425,50,3.1176382865695644,29.02041055814503
zero,1.5,0,111.0,1,28.947198088566413,50,3.072659165917307,29.19574183472766
zero,1.5,0,112.0,1,29.12764181451791,50,3.028986423298182,29.369305507510646
zero,1.5,0,113.0,1,29.306117492421155,50,2.9865703697859924,29.541115028719574
zero,1.5,0,114.0,1,29.48264639963847,50,2.94536363951988,29.71118397260752
zero,1.5,0,115.0,1,29.657249592865593,50,2.905321062557199,29.879526019807514
zero,1.5,0,116.0,1,29.829947909872892,50,2.8663995455986644,30.046154942727338
zero,1.5,0,117.0,1,30.00076197127085,50,2.8285579600489594,30.211084591915544
zero,1.5,0,118.0,1,30.169712182296216,50,2.7917570369152758,30.374328883332986
zero,1.5,0,119.0,1,30.336818734615584,50,2.7559592680826386,30.535901786468912
zero,1.5,0,120.0,1,30.502101608144024,50,2.721128813538433,30.6958173132453
zero,1.5,0,121.0,1,30.66558057287542,50,2.687231414149554,30.85408950765705
zero,1.5,0,122.0,1,30.827275190722993,50,2.654234309624141,31.01073243609958
zero,1.5,0,123.0,1,30.987204817366905,50,2.62210616131637,31.16576017833876
zero,1.5,0,124.0,1,31.1453886041079,50,2.5908169795571188,31.31918681908138
zero,1.5,0,125.0,1,31.301845499724386,50,2.5603380552159245,31.471026440107327
zero,1.5,0,126.0,1,31.456594252331605,50,2.5306418952205036,31.621293112927255
zero,1.5,0,127.0,1,31.609653411241435,50,2.5017021617793187,31.77000089193227
zero,1.5,0,128.0,1,31.761041328821292,50,2.4734936150706024,31.917163808004233
zero,1.5,0,129.0,1,31.910776162350974,50,2.4459920591776476,32.06279586255763
zero,1.5,0,130.0,1,32.058875875876076,50,2.419174291065509,32.20691102198586
zero,1.5,0,131.0,1,32.20535824205713,50,2.3930180524083333,32.34952321248659
zero,1.5,0,132.0,1,32.350240844013356,50,2.3675019840896274,32.490646315242685
zero,1.5,0,133.0,1,32.493541077160344,50,2.342605583209938,32.63029416193662
zero,1.5,0,134.0,1,32.6352761510402,50,2.3183091624475782,32.76848053057778
zero,1.5,0,135.0,1,32.77546309114462,50,2.2945938116284874,32.90521914162369
zero,1.5,0,136.0,1,32.914118740728874,50,2.271441361370934,33.04052365437681
zero,1.5,0,137.0,1,33.05125976261702,50,2.2488343486797913,33.17440766364064
zero,1.5,0,138.0,1,33.18690264099732,50,2.2267559843733014,33.306884696619
zero,1.5,0,139.0,1,33.321063683207825,50,2.2051901222331134,33.437968210044076
zero,1.5,0,140.0,1,33.453759021510706,50,2.1841212297753994,33.56767158751942
zero,1.5,0,141.0,1,33.585004614856366,50,2.163534360547606,33.69600813706499
zero,1.5,0,142.0,1,33.714816250635295,50,2.1434151278615663,33.82299108885228
zero,1.5,0,143.0,1,33.843209546419025,50,2.1237496798794013,33.94863359311803
zero,1.5,0,144.0,1,33.97019995168836,50,2.104524675974045,34.07294871824628
zero,1.5,0,145.0,1,34.09580274954953,50,2.0857272642912066,34.195949449008396
zero,1.5,0,146.0,1,34.22003305843774,50,2.0673450604441577,34.31764868495205
zero,1.5,0,147.0,1,34.34290583380823,50,2.0493661272771293,34.438059238930286
zero,1.5,0,148.0,1,34.46443586981364,50,2.0317789556370562,34.55719383576246
zero,1.5,0,149.0,1,34.584637800968984,50,2.014572446097205,34.67506511101927
zero,1.5,0,150.0,1,34.703526103803,50,1.9977358915796735,34.7916856099247
zero,1.5,0,151.0,1,34.82111509849583,50,1.9812589608270401,34.90706778636799
zero,1.5,0,152.0,1,34.93741895050367,50,1.9651316826764742,35.021224002019245
zero,1.5,0,153.0,1,35.05245167216934,50,1.9493444310924257,35.13416652554257
zero,1.5,0,154.0,1,35.16622712431951,50,1.933887910916741,35.245907531901125
zero,1.5,0,155.0,1,35.27875901784782,50,1.9187531442974066,35.35645910174874
zero,1.5,0,156.0,1,35.3900609152845,50,1.9039314577595816,35.465833220902915
zero,1.5,0,157.0,1,35.50014623235203,50,1.8894144698845867,35.57404177989463
zero,1.5,0,158.0,1,35.609028239506635,50,1.8751940795646997,35.68109657359041
zero,1.5,0,159.0,1,35.716720063466475,50,1.8612624548033443,35.78700930088236
zero,1.5,0,160.0,1,35.82323468872538,50,1.8476120220321692,35.89179156444233
zero,1.5,0,161.0,1,35.928584959053126,50,1.834235455918065,35.99545487053627
zero,1.5,0,162.0,1,36.03278357898149,50,1.8211256696347737,36.09801062889547
zero,1.5,0,163.0,1,36.13584311527678,50,1.8082758055752086,36.199470152641105
zero,1.5,0,164.0,1,36.237775998398085,50,1.795679226481918,36.299844658259055
zero,1.5,0,165.0,1,36.338594523942426,50,1.783329506974458,36.39914526562205
zero,1.5,0,166.0,1,36.438310854075596,50,1.771220425453591,36.49738299805623
zero,1.5,0,167.0,1,36.53693701894937,50,1.7593459563634066,36.594568782449514
zero,1.5,0,168.0,1,36.63448491810525,50,1.7477002627934428,36.69071344939926
zero,1.5,0,169.0,1,36.73096632186476,50,1.7362776894039762,36.78582773339688
zero,1.5,0,170.0,1,36.82639287270553,50,1.7250727556584724,36.87992227304704
zero,1.5,0,171.0,1,36.920776086624926,50,1.7140801493481461,36.973007611319574
zero,1.5,0,172.0,1,37.01412735448956,50,1.7032947203943705,37.065094195831726
zero,1.5,0,173.0,1,37.10645794337137,50,1.6927114749154464,37.15619237915924
zero,1.5,0,174.0,1,37.19777899787135,50,1.682325569544968,37.24631241917422
zero,1.5,0,175.0,1,37.28810154142909,50,1.6721323059897302,37.33546447940809
zero,1.5,0,176.0,1,37.37743647762004,50,1.6621271258157329,37.42365862943824
zero,1.5,0,177.0,1,37.46579459143898,50,1.6523056054514649,37.51090484529658
zero,1.5,0,178.0,1,37.55318655057159,50,1.642663451398227,37.59721300989874
zero,1.5,0,179.0,1,37.6396229066522,50,1.6331964956377552,37.68259291349248
zero,1.5,0,180.0,1,37.72511409650944,50,1.6239006912279716,37.76705425412405
zero,1.5,0,181.0,1,37.809670443399014,50,1.6147721080781157,37.850606638121214
zero,1.5,0,182.0,1,37.89330215822409,50,1.6058069288949695,37.93325958059192
zero,1.5,0,183.0,1,37.976019340743036,50,1.5970014452923513,38.01502250593731
zero,1.5,0,184.0,1,38.057831980764675,50,1.588352054056411,38.09590474837827
zero,1.5,0,185.0,1,38.13874995933211,50,1.579855253559651,38.17591555249428
zero,1.5,0,186.0,1,38.21878304989308,50,1.5715076403169677,38.25506407377393
zero,1.5,0,187.0,1,38.297940919459364,50,1.5633059056773395,38.333359379175896
zero,1.5,0,188.0,1,38.37623312975367,50,1.5552468326450897,38.41081044769982
zero,1.5,0,189.0,1,38.45366913834502,50,1.547327292824977,38.487426170966074
zero,1.5,0,190.0,1,38.53025829977157,50,1.5395442434856488,38.56321535380389
zero,1.5,0,191.0,1,38.60600986665316,50,1.5318947247362413,38.63818671484687
zero,1.5,0,192.0,1,38.68093299079067,50,1.5243758568111876,38.71234888713546
zero,1.5,0,193.0,1,38.75503672425539,50,1.5169848374585289,38.78571041872561
zero,1.5,0,194.0,1,38.8283300204658,50,1.5097189394272463,38.85827977330295
zero,1.5,0,195.0,1,38.900821735254155,50,1.5025755080493612,38.93006533080215
zero,1.5,0,196.0,1,38.972520627921064,50,1.49555195891273,39.001075388030664
zero,1.5,0,197.0,1,39.04343536227932,50,1.4886457756206846,39.071318159296446
zero,1.5,0,198.0,1,39.11357450768717,50,1.481854507634841,39.14080177703917
zero,1.5,0,199.0,1,39.18294654006992,50,1.4751757681975592,39.209534292464504
zero,1.5,0,200.0,1,39.251559842931485,50,1.468607232330713,39.277523676180905
zero,1.5,0,201.0,1,39.319422708354836,50,1.4621466349076022,39.34477781883861
zero,1.5,0,202.0,1,39.386543337992336,50,1.4557917687949504,39.411304531770405
zero,1.5,0,203.0,1,39.45292984404495,50,1.4495404830621068,39.477111547633776
zero,1.5,0,204.0,1,39.518590250231874,50,1.4433906812546868,39.54220652105414
zero,1.5,0,205.0,1,39.58353249274925,50,1.4373403197300103,39.60659702926875
zero,1.5,0,206.0,1,39.64776442121913,50,1.431387406051832,39.67029057277103
zero,1.5,0,207.0,1,39.711293799628265,50,1.4255299974419608,39.733294575955014
zero,1.5,0,208.0,1,39.77412830725675,50,1.4197661992864636,39.79561638775956
zero,1.5,0,209.0,1,39.83627553959706,50,1.4140941636942956,39.85726328231216
zero,1.5,0,210.0,1,39.89774300926316,50,1.4085120881062232,39.91824245957207
zero,1.5,0,211.0,1,39.95853814688993,50,1.4030182139520821,39.978561045972405
zero,1.5,0,212.0,1,40.0186683020232,50,1.3976108253544386,40.03822609506116
zero,1.5,0,213.0,1,40.078140743999946,50,1.392288247876835,40.097244588140846
zero,1.5,0,214.0,1,40.13696266281961,50,1.3870488473148785,40.15562343490647
zero,1.5,0,215.0,1,40.19514117000538,50,1.3818910285284927,40.213369474081816
zero,1.5,0,216.0,1,40.25268329945692,50,1.376813234313762,40.270489474053825
zero,1.5,0,217.0,1,40.30959600829391,50,1.3718139443128101,40.3269901335047
zero,1.5,0,218.0,1,40.36588617769013,50,1.3668916739602726,40.3828780820419
zero,1.5,0,219.0,1,40.42156061369906,50,1.362044973464964,40.43815988082564
zero,1.5,0,220.0,1,40.476626048070294,50,1.3572724268253942,40.492842023193795
zero,1.5,0,221.0,1,40.53108913905763,50,1.3525726508778626,40.5469309352842
zero,1.5,0,222.0,1,40.58495647221807,50,1.3479442943758824,40.600432976654034
zero,1.5,0,223.0,1,40.63823456120227,50,1.3433860370997912,40.65335444089634
zero,1.5,0,224.0,1,40.69092984853709,50,1.3388965889953954,40.705701556253445
zero,1.5,0,225.0,1,40.743048706398795,50,1.33447468934058,40.757480486227294
zero,1.5,0,226.0,1,40.794597437379004,50,1.3301191059388435,40.8086973301865
zero,1.5,0,227.0,1,40.845582275241014,50,1.3258286343387855,40.85935812397002
zero,1.5,0,228.0,1,40.896009385669835,50,1.3216020970785622,40.90946884048755
zero,1.5,0,229.0,1,40.945884867012325,50,1.3174383429544378,40.959035390316274
zero,1.5,0,230.0,1,40.99521475101064,50,1.3133362463125215,41.008063622294166
zero,1.5,0,231.0,1,41.04400500352711,50,1.309294706362875,41.05655932410959
zero,1.5,0,232.0,1,41.09226152526151,50,1.3053126465151812,41.10452822288725
zero,1.5,0,233.0,1,41.13999015246082,50,1.3013890137351891,41.151975985770314
zero,1.5,0,234.0,1,41.187196657620866,50,1.2975227779212133,41.19890822049889
zero,1.5,0,235.0,1,41.23388675018052,50,1.293712931299953,41.24533047598447
zero,1.5,0,236.0,1,41.28006607720894,50,1.2899584878409756,41.29124824288057
zero,1.5,0,237.0,1,41.32574022408482,50,1.2862584826891779,41.33666695414944
zero,1.5,0,238.0,1,41.370914715168084,50,1.2826119716146174,41.381591985624794
zero,1.5,0,239.0,1,41.415595014465325,50,1.2790180304790926,41.42602865657048
zero,1.5,0,240.0,1,41.459786526286955,50,1.275475754718905,41.46998223023513
zero,1.5,0,241.0,1,41.50349459589787,50,1.2719842588432253,41.513457914402856
zero,1.5,0,242.0,1,41.54672451016121,50,1.268542675947546,41.556460861939655
zero,1.5,0,243.0,1,41.589481498174266,50,1.2651501572416808,41.59899617133589
zero,1.5,0,244.0,1,41.63177073189864,50,1.2618058715918414,41.6410688872445
zero,1.5,0,245.0,1,41.67359732678307,50,1.2585090050762735,41.68268400101518
zero,1.5,0,246.0,1,41.7149663423791,50,1.2552587605540468,41.72384645122431
zero,1.5,0,247.0,1,41.75588278295094,50,1.2520543572465002,41.76456112420076
zero,1.5,0,248.0,1,41.79635159807802,50,1.2488950303309518,41.80483285454752
zero,1.5,0,249.0,1,41.83637768325143,50,1.2457800305462587,41.8446664256591
zero,1.5,0,250.0,1,41.8759658804635,50,1.2427086238098188,41.88406657023481
zero,1.5,0,251.0,1,41.915120978791634,50,1.2396800908456498,41.92303797078776
zero,1.5,0,252.0,1,41.95384771497501,50,1.2366937268231664,41.961585260149754
zero,1.5,0,253.0,1,41.9921507739857,50,1.233748841006322,41.99971302197188
zero,1.5,0,254.0,1,42.030034789593195,50,1.2308447564127543,42.03742579122105
zero,1.5,0,255.0,1,42.06750434492301,50,1.227980809482622,42.07472805467221
zero,1.5,0,256.0,1,42.104563973009014,50,1.2251563497568163,42.11162425139646
zero,1.5,0,257.0,1,42.141218157340276,50,1.2223707395642363,42.14811877324495
zero,1.5,0,258.0,1,42.17747133240123,50,1.2196233537178518,42.18421596532866
zero,1.5,0,259.0,1,42.213327884206315,50,1.216913579219249,42.219920126493925
zero,1.5,0,260.0,1,42.24879215082954,50,1.2142408149714108,42.255235509793906
zero,1.5,0,261.0,1,42.283868422926695,50,1.2116044714994527,42.29016632295587
zero,1.5,0,262.0,1,42.318560944253264,50,1.2090039706790714,42.324716728844415
zero,1.5,0,263.0,1,42.35287391217654,50,1.2064387454724605,42.35889084592044
zero,1.5,0,264.0,1,42.38681147818116,50,1.2039082396714536,42.39269274869617
zero,1.5,0,265.0,1,42.42037774837066,50,1.2014119076476757,42.42612646818604
zero,1.5,0,266.0,1,42.45357678396235,50,1.1989492141094826,42.45919599235347
zero,1.5,0,267.0,1,42.48641260177724,50,1.1965196338654653,42.49190526655368
zero,1.5,0,268.0,1,42.51888917472488,50,1.1941226515943437,42.52425819397238
zero,1.5,0,269.0,1,42.55101043228264,50,1.1917577616210142,42.55625863606055
zero,1.5,0,270.0,1,42.58278026096985,50,1.1894244676986012,42.58791041296514
zero,1.5,0,271.0,1,42.614202504816646,50,1.1871222827962964,42.61921730395582
zero,1.5,0,272.0,1,42.64528096582811,50,1.184850728892839,42.65018304784786
zero,1.5,0,273.0,1,42.67601940444288,50,1.1826093367754282,42.68081134342092
zero,1.5,0,274.0,1,42.70642153998711,50,1.1803976458439502,42.71110584983408
zero,1.5,0,275.0,1,42.73649105112341,50,1.1782152039203126,42.74107018703688
zero,1.5,0,276.0,1,42.766231576294665,50,1.1760615670627717,42.770707936176606
zero,1.5,0,277.0,1,42.795646714163496,50,1.1739362993850733,42.800022640001586
zero,1.5,0,278.0,1,42.82474002404662,50,1.171838972880291,42.8290178032608
zero,1.5,0,279.0,1,42.853515026344304,50,1.1697691672491939,42.85769689309963
zero,1.5,0,280.0,1,42.88197520296562,50,1.1677264697330327,42.88606333945186
zero,1.5,0,281.0,1,42.91012399774875,50,1.1657104749506075,42.91412053542789
zero,1.5,0,282.0,1,42.93796481687671,50,1.1637207847394775,42.94187183769931
zero,1.5,0,283.0,1,42.965501029288724,50,1.161757008001222,42.96932056687968
zero,1.5,0,284.0,1,42.992735967087,50,1.1598187605505994,42.99647000790172
zero,1.5,0,285.0,1,43.01967292593902,50,1.1579056649685158,43.02332341039081
zero,1.5,0,286.0,1,43.046315165475725,50,1.1560173504586884,43.04988398903486
zero,1.5,0,287.0,1,43.07266590968479,50,1.154153452707882,43.07615492395063
zero,1.5,0,288.0,1,43.098728347300344,50,1.1523136137496421,43.10213936104644
zero,1.5,0,289.0,1,43.124505632187976,50,1.1504974818314004,43.12784041238135
zero,1.5,0,290.0,1,43.15000088372554,50,1.1487047112848712,43.15326115652083
zero,1.5,0,291.0,1,43.17521718718001,50,1.1469349623996405,43.17840463888893
zero,1.5,0,292.0,1,43.20015759408022,50,1.1451879012998514,43.20327387211699
zero,1.5,0,293.0,1,43.22482512258532,50,1.1434631998239142,43.227871836388935
zero,1.5,0,294.0,1,43.24922275784941,50,1.1417605354071443,43.25220147978308
zero,1.5,0,295.0,1,43.273353452382224,50,1.1400795909672392,43.27626571861067
zero,1.5,0,296.0,1,43.2972201264057,50,1.1384200547925343,43.300067437750954
zero,1.5,0,297.0,1,43.32082566820693,50,1.136781620432952,43.32360949098301
zero,1.5,0,298.0,1,43.34417293448673,50,1.1351639865935574,43.346894701314184
zero,1.5,0,299.0,1,43.367264750705395,50,1.133566857030668,43.36992586130535
zero,1.5,1,0.0,50,1.5086913308032393,50,36.323634959996596,10.670140447300653
zero,1.5,1,1.0,1,1.5071829046914746,50,36.32363843636617,10.659471203496581
zero,1.5,1,2.0,1,1.5056753670208258,50,36.32364377407759,10.648812201958169
zero,1.5,1,3.0,1,1.504168251908671,50,36.32365253719848,10.638161408429447
zero,1.5,1,4.0,1,1.5026602776863303,50,36.32366509992431,10.627517473068204
zero,1.5,1,5.0,1,1.5011481883571582,50,36.32368296596092,10.616874935538318
zero,1.5,1,6.0,2,1.4996267136660062,50,36.323717772938295,10.606217019395842
zero,1.5,1,7.0,2,1.4980907551831308,50,36.3237976895644,10.595505170810727
zero,1.5,1,8.0,2,1.49653844275368,50,36.32395160082,10.584658558488266
zero,1.5,1,9.0,3,1.4949689944742444,50,36.32417967103566,10.573508076591047
zero,1.5,1,10.0,3,1.4933643914201171,50,36.32444227819921,10.561730611331162
zero,1.5,1,11.0,3,1.4916370877229763,50,36.32460154491883,10.548845576156413
zero,1.5,1,12.0,3,1.4895582989552143,50,36.324072517818564,10.534375261649902
zero,1.5,1,13.0,3,1.5179056113448754,50,36.320829287348744,10.518161609877357
zero,1.5,1,14.0,4,1.5797359201329675,50,36.30997397965371,10.500707898618069
zero,1.5,1,15.0,4,1.8125107147015158,50,36.28316047076126,10.483235815453972
zero,1.5,1,16.0,4,2.0182024992364895,50,36.229147503061725,10.46746257607849
zero,1.5,1,17.0,4,2.2486532836049777,50,36.13467125621853,10.455431186909808
zero,1.5,1,18.0,4,2.507549849875941,50,35.98580604493854,10.449405077392406
zero,1.5,1,19.0,5,2.7931165512568716,50,35.77012515378928,10.451594663417671
zero,1.5,1,20.0,5,3.1012679195100024,50,35.478396518653895,10.463814503710058
zero,1.5,1,21.0,4,3.4280023827019557,50,35.10441498286791,10.487447245672262
zero,1.5,1,22.0,4,3.7706316014930663,50,34.64387825905985,10.52373189389728
zero,1.5,1,23.0,5,4.127431216989358,50,34.09442424990007,10.57392743031851
zero,1.5,1,24.0,5,4.496772648644954,50,33.45666169219902,10.63914843512994
zero,1.5,1,25.0,4,4.876733426128795,50,32.73471118276739,10.72019496995929
zero,1.5,1,26.0,4,5.265116214372759,50,31.936269898648465,10.817492818415058
zero,1.5,1,27.0,4,5.659610891102765,50,31.07224474495972,10.931016142835125
zero,1.5,1,28.0,4,6.058033119029715,50,30.155654321732726,11.060278770862773
zero,1.5,1,29.0,4,6.45852806276213,50,29.20019648216318,11.20445272139969
zero,1.5,1,30.0,3,6.859644166627632,50,28.219095927656955,11.3625263889147
zero,1.5,1,31.0,3,7.260296785297686,50,27.22443281432228,11.533423684971522
zero,1.5,1,32.0,3,7.6596887591801055,50,26.226840427159154,11.71607085021773
zero,1.5,1,33.0,2,8.057233101077188,50,25.235416131124975,11.90942814318439
zero,1.5,1,34.0,2,8.452493157179198,50,24.25774572478606,12.112503695668508
zero,1.5,1,35.0,2,8.84514029345659,50,23.29998990862436,12.324359409140635
zero,1.5,1,36.0,2,9.234924794152857,50,22.367006098069382,12.54411331696685
zero,1.5,1,37.0,1,9.621655764551662,50,21.46248916167109,12.770940161158924
zero,1.5,1,38.0,1,10.00518698829064,50,20.589119450717078,13.004070865637889
zero,1.5,1,39.0,1,10.385406740436595,50,19.748709549531487,13.242791220849243
zero,1.5,1,40.0,1,10.762230283965911,50,18.94234368520153,13.486439979657098
zero,1.5,1,41.0,1,11.135594234942605,50,18.170505884702376,13.734406524868962
zero,1.5,1,42.0,1,11.505452262595544,50,17.433194724810672,13.98612824594622
zero,1.5,1,43.0,1,11.871771764243086,50,16.730023864489404,14.241087741313569
zero,1.5,1,44.0,1,12.234531265196535,50,16.060308507248305,14.498809941395782
zero,1.5,1,45.0,1,12.593718365883145,50,15.423138570963628,14.758859227223795
zero,1.5,1,46.0,1,12.949328107125607,50,14.81743971454509,15.02083660128088
zero,1.5,1,47.0,1,13.30136165831427,50,14.242023551720374,15.28437695175461
zero,1.5,1,48.0,1,13.6498252572054,50,13.695628429578543,15.549146438607746
zero,1.5,1,49.0,1,13.994729347430345,50,13.176952109217808,15.814840019694941
zero,1.5,1,50.0,1,14.336087872528017,50,12.68467759246761,16.081179127217773
zero,1.5,1,51.0,1,14.673917694766285,50,12.217493217116365,16.34790949877674
zero,1.5,1,52.0,1,15.008238114107376,50,11.774108010524756,16.614799162804037
zero,1.5,1,53.0,1,15.339070468039994,50,11.353263159164639,16.881636574938018
zero,1.5,1,54.0,1,15.666437797095822,50,10.953740326376256,17.148228899664254
zero,1.5,1,55.0,1,15.990364564016163,50,10.574367436290892,17.41440043007739
zero,1.5,1,56.0,1,16.31087641697271,50,10.214022440140766,17.679991137731143
zero,1.5,1,57.0,1,16.627999989144612,50,9.871635492431029,17.94485534409465
zero,1.5,1,58.0,1,16.94176272844354,50,9.546189888191455,18.20886050500593
zero,1.5,1,59.0,1,17.25219275235347,50,9.236722047798787,18.4718860996173
zero,1.5,1,60.0,1,17.559318723782873,50,8.942320781467064,18.733822615591954
zero,1.5,1,61.0,1,17.86316974457106,50,8.66212602017846,18.994570622683007
zero,1.5,1,62.0,1,18.16377526388494,50,8.395327162330515,19.254039927264714
zero,1.5,1,63.0,1,18.461164999224636,50,8.141161154551233,19.512148800860736
zero,1.5,1,64.0,1,18.755368868141776,50,7.898910399939135,19.768823276203793
zero,1.5,1,65.0,1,19.046416929094473,50,7.667900566499754,20.02399650484934
zero,1.5,1,66.0,1,19.33433933011713,50,7.447498351977811,20.27760817084175
zero,1.5,1,67.0,1,19.61916626419814,50,7.237109247942293,20.52960395538754
zero,1.5,1,68.0,1,19.900927930431248,50,7.036175335294383,20.779935047922
zero,1.5,1,69.0,1,20.179654500151656,50,6.844173134851614,21.028557699359915
zero,1.5,1,70.0,1,20.45537608738676,50,6.660611529912491,21.275432813697567
zero,1.5,1,71.0,1,20.728122723052433,50,6.4850297723911465,21.520525574480725
zero,1.5,1,72.0,1,20.997924332407525,50,6.316995579955754,21.763805102973368
zero,1.5,1,73.0,1,21.264810715351164,50,6.156103328381989,22.005244145154872
zero,1.5,1,74.0,1,21.528811529204905,50,6.00197234085983,22.244818784940904
zero,1.5,1,75.0,1,21.789956273671805,50,5.854245274117003,22.48250818126714
zero,1.5,1,76.0,1,22.048274277707062,50,5.712586599824459,22.718294326896398
zero,1.5,1,77.0,1,22.303794688069996,50,5.5766811787288315,22.952161827010787
zero,1.5,1,78.0,1,22.55654645935826,50,5.446232924234067,23.184097695832627
zero,1.5,1,79.0,1,22.80655834535034,50,5.3209635516651055,23.41409116968284
zero,1.5,1,80.0,1,23.05385889150556,50,5.20061140913883,23.642133535034667
zero,1.5,1,81.0,1,23.298476428489245,50,5.084930385799802,23.86821797025528
zero,1.5,1,82.0,1,23.54043906660775,50,4.973688893118043,24.092339399849916
zero,1.5,1,83.0,1,23.77977469105126,50,4.866668914966227,24.31449436013297
zero,1.5,1,84.0,1,24.016510957855914,50,4.763665122273697,24.534680875350155
zero,1.5,1,85.0,1,24.25067529050637,50,4.6644840481782515,24.752898343365374
zero,1.5,1,86.0,1,24.482294877109464,50,4.568943319750096,24.969147430107377
zero,1.5,1,87.0,1,24.711396668077718,50,4.476870942536522,25.183429972044234
zero,1.5,1,88.0,1,24.93800737426899,50,4.3881046343618895,25.39574888602019
zero,1.5,1,89.0,1,25.1621534655331,50,4.30249120501025,25.606108085849158
zero,1.5,1,90.0,1,25.383861169623696,50,4.2198859786120515,25.814512405113305
zero,1.5,1,91.0,1,25.603156471436733,50,4.140152255748991,26.0209675256642
zero,1.5,1,92.0,1,25.8200651125419,50,4.063160812479359,26.225479911368332
zero,1.5,1,93.0,1,26.034612590976785,50,3.988789433668354,26.428056746678905
zero,1.5,1,94.0,1,26.24682416127626,50,3.916922478182711,26.628705879652212
zero,1.5,1,95.0,1,26.456724834713796,50,3.847450473675729,26.827435769059974
zero,1.5,1,96.0,1,26.66433937973186,50,3.780269738846735,27.02425543527875
zero,1.5,1,97.0,1,26.869692322543163,50,3.7152820312083237,27.219174414664863
zero,1.5,1,98.0,1,27.07280794788378,50,3.6523942185349125,27.412202717147753
zero,1.5,1,99.0,1,27.2737102999043,50,3.591517972297758,27.603350786797293
zero,1.5,1,100.0,1,27.472423183182904,50,3.5325694815145914,27.792629465140735
zero,1.5,1,101.0,1,27.668970163848876,50,3.475469185556704,27.980049957023635
zero,1.5,1,102.0,1,27.863374570804574,50,3.4201415245633133,28.16562379882599
zero,1.5,1,103.0,1,28.05565949703546,50,3.3665147062123584,28.34936282886006
zero,1.5,1,104.0,1,28.245847800998803,50,3.314520487689204,28.531279159790465
zero,1.5,1,105.0,1,28.433962108082447,50,3.264093971780349,28.711385152929957
zero,1.5,1,106.0,1,28.62002481212619,50,3.2151734160985947,28.88969339427578
zero,1.5,1,107.0,1,28.804058076998295,50,3.1677000545196314,29.0662166721624
zero,1.5,1,108.0,1,28.98608383822128,50,3.1216179299780147,29.2409679564159
zero,1.5,1,109.0,1,29.166123804640815,50,3.0768737378334445,29.413960378904452
zero,1.5,1,110.0,1,29.34419946013282,50,3.033416679076414,29.585207215387307
