drive,g,seed,t,rho_W,frob_W,g_eff,mean_d2,rho_DW
sin,1.0,1,12.0,1.0640688733072388,6.979197716212227,0.6327912253316674,0.41103603486888735,
sin,1.0,1,13.0,1.1321928481104966,6.9734424208558385,0.6469476291073336,0.4303420822997898,
sin,1.0,1,14.0,1.1956177172716003,6.967956333195722,0.6247275350891687,0.40192077921385333,
sin,1.0,1,15.0,1.1858809076071328,6.959072095896558,0.6149025221900074,0.39037309829900435,0.706365069743947
sin,1.0,1,16.0,1.2282282121528436,6.954329806128885,0.6156660024894544,0.3918770071748872,
sin,1.0,1,17.0,1.3037510643274428,6.952433302288541,0.6093762610969603,0.384120429325589,
sin,1.0,1,18.0,1.276343334066664,6.946645712017679,0.6072143363038738,0.382035515066007,
sin,1.0,1,19.0,1.2749077483819597,6.942494656984934,0.5956930739037362,0.36811540912794555,
sin,1.0,1,20.0,1.3714834775780056,6.9435596412246054,0.6144003003974651,0.39147902919405114,1.0022603351647157
sin,1.0,1,21.0,1.3074965574598754,6.941743530751797,0.6065025386819503,0.38167887374340786,
sin,1.0,1,22.0,1.402107861103784,6.938531154140112,0.608234066658814,0.38421684456989547,
sin,1.0,1,23.0,1.430857708935211,6.941410086595243,0.627421224855842,0.4085008943982884,
sin,1.0,1,24.0,1.5108022358027984,6.9436819040516475,0.5966222122013228,0.3691383834830133,
sin,1.0,1,25.0,1.6003996736695334,6.942473103506729,0.623191442708703,0.40288820677642123,0.7360065913585261
sin,1.0,1,26.0,1.6477310625529253,6.945956420594918,0.6178431656090478,0.3956055629620499,
sin,1.0,1,27.0,1.6996858257799143,6.951606959702301,0.5904436886200989,0.3607086483071734,
sin,1.0,1,28.0,1.7721198418921302,6.953457636577954,0.6193594583833126,0.39669244236904405,
sin,1.0,1,29.0,1.8233509845620341,6.956949034315372,0.5894468135371852,0.35893979412718663,
sin,1.0,1,30.0,1.8672308752110982,6.964570635017647,0.5999663387530328,0.37105225846391915,1.2666636231928463
sin,1.0,1,31.0,1.9288825041699948,6.969685931792724,0.6010727882848308,0.37187563254016,
sin,1.0,1,32.0,1.9827655651634688,6.97358343611699,0.6013914416948855,0.3718540263980378,
sin,1.0,1,33.0,2.022439346518641,6.981392066575461,0.6160866790446279,0.3893763639516631,
sin,1.0,1,34.0,2.0735106570304467,6.988725675881974,0.6007202087698043,0.36941838163848734,
sin,1.0,1,35.0,2.1276548669706674,6.993899796094122,0.6613912406477885,0.44714468271990476,1.242982150073862
sin,1.0,1,36.0,2.1652766180823284,7.000586186254498,0.6303234146337067,0.4053480342907663,
sin,1.0,1,37.0,2.2058833694247144,7.008161321866389,0.6199142513306216,0.39122361766781966,
sin,1.0,1,38.0,2.255725006595774,7.01446402158291,0.6797141624902042,0.4694979045360613,
sin,1.0,1,39.0,2.29318949484477,7.020286229871891,0.6508401863280301,0.4297432727105797,
sin,1.0,1,40.0,2.325197732880911,7.026558482000613,0.6460816348279381,0.4227264925814276,1.6364449290443237
sin,1.0,1,41.0,2.3667070432143,7.032488214941751,0.6405265011562716,0.41478800057105575,
sin,1.0,1,42.0,2.4037773791144175,7.03821847224841,0.6613126098881201,0.44142621898226575,
sin,1.0,1,43.0,2.430614429696361,7.043138578575196,0.661410958649553,0.44094082453713346,
sin,1.0,1,44.0,2.4636454594416337,7.047742949785051,0.6253979250749961,0.3937157285589833,
sin,1.0,1,45.0,2.498783781356451,7.053419750257294,0.6815135751981846,0.4667878758375417,1.4482754952173464
sin,1.0,1,46.0,2.523169101210504,7.057588180736428,0.6738904409746495,0.4558647066357976,
sin,1.0,1,47.0,2.549094217119659,7.060670897153278,0.6548120526847112,0.43004251702469987,
sin,1.0,1,48.0,2.5797570403353594,7.065240967152586,0.6981046762871661,0.4881543252320625,
sin,1.0,1,49.0,2.6018531631027697,7.068519105636752,0.6934860062816846,0.4812697175325067,
sin,1.0,1,50.0,2.620725074938029,7.069369654855155,0.6818595168208951,0.46515579345162195,1.8115715712939524
sin,1.0,1,51.0,2.645096311761066,7.071952778015709,0.6846685992142508,0.46865377645107675,
sin,1.0,1,52.0,2.668769325926091,7.077344263643633,0.6626661540805159,0.438347909866339,
sin,1.0,1,53.0,2.696802430827666,7.084909657839837,0.6542526994221292,0.4263756722750294,
sin,1.0,1,54.0,2.737329880516572,7.096639051371975,0.626040084327131,0.38910682940666463,
sin,1.0,1,55.0,2.7808933912651166,7.11133826992022,0.6940151178358216,0.47621732482400075,1.5974917785589042
sin,1.0,1,56.0,2.8217284104403224,7.126786204635401,0.559050983518519,0.30767015811347187,
sin,1.0,1,57.0,2.885895079458339,7.160008448494557,0.39289236494076724,0.15055324246917567,
sin,1.0,1,58.0,2.984344968528111,7.2226439429000395,0.3485314570547636,0.116429104312742,
sin,1.0,1,59.0,3.1019505231494544,7.309492921079781,0.3248769232145418,0.09877185986706247,
sin,1.0,1,60.0,3.3883897237207985,7.41088710879203,0.30677511539339336,0.08567810756178025,0.7994544649729212
sin,1.0,1,61.0,3.8128372033687885,7.524005414172678,0.36610685109387237,0.1183825028732282,
sin,1.0,1,62.0,4.169287694481189,7.651346517834743,0.3163851392956463,0.08549218466492998,
sin,1.0,1,63.0,4.529224044389394,7.7965275228871045,0.22765692875306062,0.04263137270348835,
sin,1.0,1,64.0,4.897115657833659,7.9606674322931665,0.2502729953059423,0.0494195771278878,
sin,1.0,1,65.0,5.27072296440733,8.143734922794723,0.28048808177375006,0.05931322947375751,0.42625859623851137
sin,1.0,1,66.0,5.643806004213818,8.34175749769994,0.25545983315602877,0.046892148536428105,
sin,1.0,1,67.0,6.015859064531375,8.552300003313258,0.2557266008196337,0.04470498590635921,
sin,1.0,1,68.0,6.391655086632559,8.776910386096512,0.158732841107069,0.016353859235029956,
sin,1.0,1,69.0,6.771017887576278,9.014555987107885,0.078906176554543,0.003830922122038411,
sin,1.0,1,70.0,7.152067996558733,9.263244559442786,0.13162703156820066,0.010095641467077261,0.07983925554309379
sin,1.0,1,71.0,7.533405840097284,9.521756464194574,0.22403323718119947,0.027679661455908892,
sin,1.0,1,72.0,7.912868547668282,9.788035226428496,0.2467778363274514,0.031782734594010445,
sin,1.0,1,73.0,8.289463822386558,10.060267991336765,0.20870674455298435,0.021519088539658227,
sin,1.0,1,74.0,8.664680662474545,10.338541284712859,0.0485614144321251,0.001103148877060064,
sin,1.0,1,75.0,9.039167593349186,10.622499444126714,0.011909207301708346,6.28466713384378e-05,0.007039602049092292
sin,1.0,1,76.0,9.412563181779223,10.911390341118736,0.014039723710046841,8.278028975444389e-05,
sin,1.0,1,77.0,9.784400873955553,11.204474521884132,0.038120547752182675,0.0005787690278199633,
sin,1.0,1,78.0,10.154181574110467,11.500928215766152,0.04797998330379796,0.0008702106695411696,
sin,1.0,1,79.0,10.521624852265646,11.800045909888272,0.010857051132336652,4.232786629778625e-05,
sin,1.0,1,80.0,10.886779657078835,12.1013997421245,0.0007029981934570588,1.6873578959123785e-07,0.00047642583119079826
sin,1.0,1,81.0,11.249515306003142,12.404499051435314,7.887400234917027e-05,2.0215258628973435e-09,
sin,1.0,1,82.0,11.609635064624714,12.708835620995922,5.2813544597658274e-05,8.634736955188913e-10,
sin,1.0,1,83.0,11.966992390354402,13.013965382818768,0.00013593763121233737,5.4554440444831e-09,
sin,1.0,1,84.0,12.321480075871456,13.319503122318707,0.0002517347678318272,1.7859954951529424e-08,
sin,1.0,1,85.0,12.673017110395278,13.625111955931473,8.589328852987588e-05,1.987047762930812e-09,6.502542957355667e-05
sin,1.0,1,86.0,13.021542367675217,13.93049657623853,6.599078905858673e-06,1.1220273706574584e-11,
sin,1.0,1,87.0,13.367006950417407,14.235394842610692,5.486880296876347e-07,7.428171815234798e-14,
sin,1.0,1,88.0,13.709371884221493,14.539573612253719,2.252326197136901e-07,1.1998563094098927e-14,
sin,1.0,1,89.0,14.048607403868095,14.842826105057494,4.813047147136709e-07,5.257472834833131e-14,
sin,1.0,1,90.0,14.384691533836568,15.144968878977329,1.2437542564244985e-06,3.3721151306167396e-13,9.963363824181763e-07
sin,1.0,1,91.0,14.717608888493247,15.445839156788653,7.682026534560007e-07,1.2367974868189874e-13,
sin,1.0,1,92.0,15.047349731566971,15.74529253411714,8.460345310819515e-08,1.4435928256645097e-15,
sin,1.0,1,93.0,15.37390918038472,16.04320096107519,6.015020034501033e-09,7.028491331109165e-18,
sin,1.0,1,94.0,15.69728654315561,16.339450975228008,1.5195589946510663e-09,4.3244433898255145e-19,
sin,1.0,1,95.0,16.017484769074223,16.6339421563936,2.3693442719828986e-09,1.014462433639143e-18,2.0078012676733483e-09
sin,1.0,1,96.0,16.334509970023547,16.926585754895445,7.401683915166253e-09,9.560758370353285e-18,
sin,1.0,1,97.0,16.648371007165224,17.21730347590773,8.04432491021083e-09,1.0914879417524232e-17,
sin,1.0,1,98.0,16.959079133830013,17.506026401961343,1.415998199620812e-09,3.2712990568241406e-19,
sin,1.0,1,99.0,17.2666476858548,17.7926940363742,9.980470160267021e-11,1.5732168309496684e-21,
sin,1.0,1,100.0,17.57109181226908,18.077253452834285,1.6209034767570752e-11,4.019938580932736e-23,1.5143948187317005e-11
sin,1.0,1,101.0,17.872428240688365,18.35965853852477,1.6656100762753073e-11,4.1151671855090024e-23,
sin,1.0,1,102.0,18.170675072272406,18.63986931941491,5.386778083320284e-11,4.1758265070709972e-22,
sin,1.0,1,103.0,18.46585160212701,18.9178513579827,9.60724450557696e-11,1.2895080989573911e-21,
sin,1.0,1,104.0,18.757978161675684,19.193575214878248,2.913903855320751e-11,1.1524144165292749e-22,
sin,1.0,1,105.0,19.04707598003171,19.467015967082244,2.370472331637278e-12,7.413802548042775e-25,2.3910220501525635e-12
sin,1.0,1,106.0,19.33316706184082,19.738152776042437,2.694856065998652e-13,9.320262419213025e-27,
sin,1.0,1,107.0,19.616274079441823,20.00696850008554,1.7099011062054248e-13,3.652156792389378e-27,
sin,1.0,1,108.0,19.896420277499825,20.273449346100655,4.9048355722105e-13,2.926601678989513e-26,
sin,1.0,1,109.0,20.17362938852935,20.537584556103543,1.29193127974586e-12,1.9785639963002688e-25,
sin,1.0,1,110.0,20.447925557948317,20.79936612482449,6.999472770211547e-13,5.662398908427664e-26,6.947080610667146e-13
sin,1.0,1,111.0,20.719333277490442,21.058788544926124,7.580113578098423e-14,6.478204639765471e-28,
sin,1.0,1,112.0,20.987877325964014,21.31584857686211,6.8208765516762745e-15,5.119707274884367e-30,
sin,1.0,1,113.0,21.253582716479592,21.570545040740576,2.6040754260504996e-15,7.287102611979096e-31,
sin,1.0,1,114.0,21.516474649386147,21.82287862786461,5.731814951149455e-15,3.449294308078874e-30,
sin,1.0,1,115.0,21.776578470253583,22.07285172989151,1.9569801410112903e-14,3.930302245037386e-29,1.8764277773315546e-14
sin,1.0,1,116.0,22.03391963232458,22.320468283788845,1.885575004313773e-14,3.568215089540942e-29,
sin,1.0,1,117.0,22.288523662932167,22.56573363097191,3.014699077871659e-15,8.923988990312697e-31,
sin,1.0,1,118.0,22.540416133441873,22.80865438918893,2.2649305404309935e-16,4.930380657631324e-33,
sin,1.0,1,119.0,22.789622632331433,23.049238335879597,0.0,0.0,
sin,1.0,1,120.0,23.03616874106878,23.28749430187286,1.0341724943906554e-16,9.860761315262648e-34,9.455331767947041e-17
sin,1.0,1,121.0,23.28008001248858,23.523432074413503,3.1339507088663733e-16,8.874685183736382e-33,
sin,1.0,1,122.0,23.52138195140385,23.7570623086157,5.379595626620986e-16,2.5637979419682885e-32,
sin,1.0,1,123.0,23.760099997219623,23.988396446538182,1.065298802351319e-16,9.860761315262648e-34,
sin,1.0,1,124.0,23.99625950834227,24.217446643160365,0.0,0.0,
sin,1.0,1,125.0,24.22988574820149,24.44422569861427,0.0,0.0,0.0
sin,1.0,1,126.0,24.461003872723055,24.66874699609358,0.0,0.0,
sin,1.0,1,127.0,24.68963891910747,24.891024444920312,0.0,0.0,
sin,1.0,1,128.0,24.91581579578621,25.111072428302286,0.0,0.0,
sin,1.0,1,129.0,25.13955927344036,25.3289057553612,0.0,0.0,
sin,1.0,1,130.0,25.360893976980297,25.544539617052692,0.0,0.0,0.0
sin,1.0,1,131.0,25.579844378392842,25.75798954563708,0.0,0.0,
sin,1.0,1,132.0,25.79643479037576,25.969271377392396,0.0,0.0,
sin,1.0,1,133.0,26.010689360684133,26.17840121829107,0.0,0.0,
sin,1.0,1,134.0,26.222632067123833,26.38539541238809,0.0,0.0,
sin,1.0,1,135.0,26.432286713131138,26.590270512692086,0.0,0.0,0.0
sin,1.0,1,136.0,26.63967692388626,26.793043254312302,0.0,0.0,
sin,1.0,1,137.0,26.84482614291109,26.993730529693266,0.0,0.0,
sin,1.0,1,138.0,27.047757629108737,27.19234936576633,0.0,0.0,
sin,1.0,1,139.0,27.24849445420405,27.388916902862583,0.0,0.0,
sin,1.0,1,140.0,27.447059500550665,27.58345037524567,0.0,0.0,0.0
sin,1.0,1,141.0,27.64347545927137,27.77596709313545,0.0,0.0,
sin,1.0,1,142.0,27.837764828702817,27.96648442610493,0.0,0.0,
sin,1.0,1,143.0,28.02994991311775,28.15501978774295,0.0,0.0,
sin,1.0,1,144.0,28.220052821700946,28.341590621484535,0.0,0.0,
sin,1.0,1,145.0,28.408095467756013,28.52621438751902,0.0,0.0,0.0
sin,1.0,1,146.0,28.594099568124044,28.70890855069384,0.0,0.0,
sin,1.0,1,147.0,28.778086642795213,28.8896905693386,0.0,0.0,
sin,1.0,1,148.0,28.96007801469656,29.06857788494034,0.0,0.0,
sin,1.0,1,149.0,29.1400948096413,29.245587912606634,0.0,0.0,
sin,1.0,1,150.0,29.31815795642533,29.42073803225833,0.0,0.0,0.0
sin,1.0,1,151.0,29.494288187058206,29.594045580498292,0.0,0.0,
sin,1.0,1,152.0,29.668506037117236,29.765527843107005,0.0,0.0,
sin,1.0,1,153.0,29.84083184621403,29.935202048119677,0.0,0.0,
sin,1.0,1,154.0,30.01128575856319,30.10308535944304,0.0,0.0,
sin,1.0,1,155.0,30.179887723645056,30.269194870973394,0.0,0.0,0.0
sin,1.0,1,156.0,30.346657496953625,30.433547601180297,0.0,0.0,
sin,1.0,1,157.0,30.511614640822184,30.596160488123147,0.0,0.0,
sin,1.0,1,158.0,30.67477852532018,30.757050384870293,0.0,0.0,
sin,1.0,1,159.0,30.836168329214466,30.9162340552927,0.0,0.0,
sin,1.0,1,160.0,30.995803040988907,31.073728170206163,0.0,0.0,0.0
sin,1.0,1,161.0,31.15370145991776,31.229549303838144,0.0,0.0,
sin,1.0,1,162.0,31.30988219718717,31.383713930596944,0.0,0.0,
sin,1.0,1,163.0,31.464363677059893,31.53623842212257,0.0,0.0,
sin,1.0,1,164.0,31.617164138080245,31.68713904460025,0.0,0.0,
sin,1.0,1,165.0,31.768301634314025,31.83643195631877,0.0,0.0,0.0
sin,1.0,1,166.0,31.917794036620617,31.984133205457226,0.0,0.0,
sin,1.0,1,167.0,32.06565903395392,32.130258728084776,0.0,0.0,
sin,1.0,1,168.0,32.21191413468822,32.274824346359324,0.0,0.0,
sin,1.0,1,169.0,32.35657666796784,32.41784576691167,0.0,0.0,
sin,1.0,1,170.0,32.4996637850756,32.55933857940301,0.0,0.0,0.0
sin,1.0,1,171.0,32.64119246082021,32.699318255244215,0.0,0.0,
sin,1.0,1,172.0,32.78117949493818,32.83780014646616,0.0,0.0,
sin,1.0,1,173.0,32.91964151350961,32.97479948473125,0.0,0.0,
sin,1.0,1,174.0,33.05659497038537,33.11033138047672,0.0,0.0,
sin,1.0,1,175.0,33.19205614862372,33.24441082218115,0.0,0.0,0.0
sin,1.0,1,176.0,33.32604116193513,33.377052675746064,0.0,0.0,
sin,1.0,1,177.0,33.45856595613394,33.50827168398498,0.0,0.0,
sin,1.0,1,178.0,33.58964631059452,33.638082466213014,0.0,0.0,
sin,1.0,1,179.0,33.71929783971146,33.76649951793027,0.0,0.0,
sin,1.0,1,180.0,33.847535994362865,33.89353721059292,0.0,0.0,0.0
sin,1.0,1,181.0,33.97437606337432,34.019209791466245,0.0,0.0,
sin,1.0,1,182.0,34.099833174984056,34.143531383554155,0.0,0.0,
sin,1.0,1,183.0,34.22392229830709,34.26651598560015,0.0,0.0,
sin,1.0,1,184.0,34.34665824479833,34.388177472155014,0.0,0.0,
sin,1.0,1,185.0,34.46805566971327,34.50852959370681,0.0,0.0,0.0
sin,1.0,1,186.0,34.58812907356612,34.62758597686897,0.0,0.0,
sin,1.0,1,187.0,34.70689280358353,34.74536012462262,0.0,0.0,
sin,1.0,1,188.0,34.8243610551549,34.86186541660943,0.0,0.0,
sin,1.0,1,189.0,34.940547873277445,34.97711510947169,0.0,0.0,
sin,1.0,1,190.0,35.055467153995544,35.091122337236214,0.0,0.0,0.0
sin,1.0,1,191.0,35.16913264583469,35.203900111739195,0.0,0.0,
sin,1.0,1,192.0,35.28155795122865,35.31546132308909,0.0,0.0,
sin,1.0,1,193.0,35.39275652794001,35.42581874016493,0.0,0.0,
sin,1.0,1,194.0,35.50274169047347,35.534985011147455,0.0,0.0,
sin,1.0,1,195.0,35.61152661148138,35.6429726640809,0.0,0.0,0.0
sin,1.0,1,196.0,35.71912432316147,35.74979410746301,0.0,0.0,
sin,1.0,1,197.0,35.82554771864677,35.85546163086135,0.0,0.0,
sin,1.0,1,198.0,35.93080955338625,35.95998740555386,0.0,0.0,
sin,1.0,1,199.0,36.03492244651731,36.063383485192006,0.0,0.0,
sin,1.0,1,200.0,36.137898882229045,36.165661806484486,0.0,0.0,0.0
sin,1.0,1,201.0,36.23975121111667,36.266834189900116,0.0,0.0,
sin,1.0,1,202.0,36.34049165152585,36.36691234038835,0.0,0.0,
sin,1.0,1,203.0,36.44013229088824,36.46590784811581,0.0,0.0,
sin,1.0,1,204.0,36.53868508704709,36.56383218921768,0.0,0.0,
sin,1.0,1,205.0,36.636161869572724,36.660696726562556,0.0,0.0,0.0
sin,1.0,1,206.0,36.73257434106823,36.75651271052965,0.0,0.0,
sin,1.0,1,207.0,36.827934078465596,36.85129127979703,0.0,0.0,
sin,1.0,1,208.0,36.92225253431079,36.94504346214016,0.0,0.0,
sin,1.0,1,209.0,37.01554103803898,37.037780175239334,0.0,0.0,
sin,1.0,1,210.0,37.10781079723997,37.12951222749539,0.0,0.0,0.0
sin,1.0,1,211.0,37.19907289891229,37.220250318852656,0.0,0.0,
sin,1.0,1,212.0,37.289338310707706,37.310005041628294,0.0,0.0,
sin,1.0,1,213.0,37.378617882164455,37.398786881347334,0.0,0.0,
sin,1.0,1,214.0,37.46692234593108,37.486606217582526,0.0,0.0,
sin,1.0,1,215.0,37.55426231897842,37.57347332479846,0.0,0.0,0.0
sin,1.0,1,216.0,37.64064830380207,37.65939837319916,0.0,0.0,
sin,1.0,1,217.0,37.72609068961387,37.744391429578656,0.0,0.0,
sin,1.0,1,218.0,37.81059975352271,37.828462458173796,0.0,0.0,
sin,1.0,1,219.0,37.89418566170536,37.91162132151892,0.0,0.0,
sin,1.0,1,220.0,37.97685847056594,37.99387778130179,0.0,0.0,0.0
sin,1.0,1,221.0,38.058628127885484,38.07524149922021,0.0,0.0,
sin,1.0,1,222.0,38.13950447396054,38.15572203783908,0.0,0.0,
sin,1.0,1,223.0,38.21949724273177,38.23532886144725,0.0,0.0,
sin,1.0,1,224.0,38.29861606290187,38.31407133691391,0.0,0.0,
sin,1.0,1,225.0,38.37687045904242,38.391958734544055,0.0,0.0,0.0
sin,1.0,1,226.0,38.45426985269164,38.46900022893268,0.0,0.0,
sin,1.0,1,227.0,38.53082356344068,38.545204899817406,0.0,0.0,
sin,1.0,1,228.0,38.606540810009776,38.62058173292922,0.0,0.0,
sin,1.0,1,229.0,38.68143071131476,38.69513962084094,0.0,0.0,
sin,1.0,1,230.0,38.75550228752277,38.76888736381328,0.0,0.0,0.0
sin,1.0,1,231.0,38.82876446109757,38.84183367063806,0.0,0.0,
sin,1.0,1,232.0,38.901226057835544,38.91398715947861,0.0,0.0,
sin,1.0,1,233.0,38.97289580789103,38.98535635870673,0.0,0.0,
sin,1.0,1,234.0,39.04378234679162,39.055949707736424,0.0,0.0,
sin,1.0,1,235.0,39.11389421644385,39.12577555785387,0.0,0.0,0.0
sin,1.0,1,236.0,39.18323986612874,39.19484217304363,0.0,0.0,
sin,1.0,1,237.0,39.25182765348763,39.26315773081089,0.0,0.0,
sin,1.0,1,238.0,39.319665845498015,39.330730322999436,0.0,0.0,
sin,1.0,1,239.0,39.38676261944029,39.39756795660549,0.0,0.0,
sin,1.0,1,240.0,39.45312606385384,39.46367855458699,0.0,0.0,0.0
sin,1.0,1,241.0,39.518764179484734,39.52906995666826,0.0,0.0,
sin,1.0,1,242.0,39.583684880223004,39.5937499201401,0.0,0.0,
sin,1.0,1,243.0,39.64789599403075,39.65772612065498,0.0,0.0,
sin,1.0,1,244.0,39.71140526386126,39.721006153017335,0.0,0.0,
sin,1.0,1,245.0,39.77422034856827,39.78359753196886,0.0,0.0,0.0
sin,1.0,1,246.0,39.836348823806645,39.845507692968674,0.0,0.0,
sin,1.0,1,247.0,39.897798182922884,39.90674399296839,0.0,0.0,
sin,1.0,1,248.0,39.958575837838026,39.967313711181774,0.0,0.0,
sin,1.0,1,249.0,40.01868911991999,40.02722404984927,0.0,0.0,
sin,1.0,1,250.0,40.07814528084832,40.086482134996984,0.0,0.0,0.0
sin,1.0,1,251.0,40.13695149346918,40.14509501719033,0.0,0.0,
sin,1.0,1,252.0,40.19511485264173,40.20306967228209,0.0,0.0,
sin,1.0,1,253.0,40.25264237607654,40.26041300215507,0.0,0.0,
sin,1.0,1,254.0,40.309541005163965,40.317131835459044,0.0,0.0,
sin,1.0,1,255.0,40.36581760579539,40.37323292834218,0.0,0.0,0.0
sin,1.0,1,256.0,40.42147896917511,40.42872296517679,0.0,0.0,
sin,1.0,1,257.0,40.476531812624025,40.483608559279396,0.0,0.0,
sin,1.0,1,258.0,40.530982780375275,40.53789625362513,0.0,0.0,
sin,1.0,1,259.0,40.58483844436076,40.59159252155643,0.0,0.0,
sin,1.0,1,260.0,40.63810530499095,40.64470376748598,0.0,0.0,0.0
sin,1.0,1,261.0,40.69078979192493,40.697236327593934,0.0,0.0,
sin,1.0,1,262.0,40.742898264833514,40.749196470519394,0.0,0.0,
sin,1.0,1,263.0,40.79443701415416,40.8005903980461,0.0,0.0,
sin,1.0,1,264.0,40.84541226183755,40.85142424578241,0.0,0.0,
sin,1.0,1,265.0,40.89583016208689,40.90170408383553,0.0,0.0,0.0
sin,1.0,1,266.0,40.94569680208931,40.95143591747991,0.0,0.0,
sin,1.0,1,267.0,40.99501820273939,41.00062568781998,0.0,0.0,
sin,1.0,1,268.0,41.04380031935514,41.049279272447116,0.0,0.0,
sin,1.0,1,269.0,41.092049042386805,41.097402486090814,0.0,0.0,
sin,1.0,1,270.0,41.13977019811781,41.14500108126424,0.0,0.0,0.0
sin,1.0,1,271.0,41.18696954935812,41.19208074890401,0.0,0.0,
sin,1.0,1,272.0,41.23365279613116,41.23864711900427,0.0,0.0,
sin,1.0,1,273.0,41.27982557635254,41.28470576124513,0.0,0.0,
sin,1.0,1,274.0,41.325493466502024,41.33026218561539,0.0,0.0,
sin,1.0,1,275.0,41.37066198228847,41.37532184302969,0.0,0.0,0.0
sin,1.0,1,276.0,41.41533657930752,41.419890125939986,0.0,0.0,
sin,1.0,1,277.0,41.459522653692325,41.46397236894144,0.0,0.0,
sin,1.0,1,278.0,41.503225542757804,41.50757384937276,0.0,0.0,
sin,1.0,1,279.0,41.54645052563735,41.55069978791095,0.0,0.0,
sin,1.0,1,280.0,41.589202823913155,41.593355349160575,0.0,0.0,0.0
sin,1.0,1,281.0,41.63148760224008,41.6355456422375,0.0,0.0,
sin,1.0,1,282.0,41.67330996896245,41.677275721347186,0.0,0.0,
sin,1.0,1,283.0,41.71467497672444,41.7185505863575,0.0,0.0,
sin,1.0,1,284.0,41.755587623074085,41.75937518336619,0.0,0.0,
sin,1.0,1,285.0,41.79605285106057,41.7997544052629,0.0,0.0,0.0
sin,1.0,1,286.0,41.836075549825686,41.83969309228589,0.0,0.0,
sin,1.0,1,287.0,41.875660555188084,41.87919603257341,0.0,0.0,
sin,1.0,1,288.0,41.9148126502223,41.91826796270979,0.0,0.0,
sin,1.0,1,289.0,41.95353656583097,41.95691356826631,0.0,0.0,
sin,1.0,1,290.0,41.991836981310904,41.99513748433679,0.0,0.0,0.0
sin,1.0,1,291.0,42.02971852491347,42.03294429606808,0.0,0.0,
sin,1.0,1,292.0,42.06718577439885,42.07033853918532,0.0,0.0,
sin,1.0,1,293.0,42.10424325758398,42.10732470051213,0.0,0.0,
sin,1.0,1,294.0,42.14089545288527,42.14390721848568,0.0,0.0,
sin,1.0,1,295.0,42.17714678985509,42.18009048366681,0.0,0.0,0.0
sin,1.0,1,296.0,42.213001649712496,42.21587883924501,0.0,0.0,
sin,1.0,1,297.0,42.24846436586842,42.25127658153851,0.0,0.0,
sin,1.0,1,298.0,42.28353922444528,42.286287960489474,0.0,0.0,
sin,1.0,1,299.0,42.31823046479059,42.320917180154154,0.0,0.0,
sin,1.5,0,0.0,1.4789489514914178,10.6054320682336,1.0566552058644556,0.49634067321601966,1.106068874928602
sin,1.5,0,1.0,1.4770693469553835,10.590733068656496,0.9584370822617571,0.4094917692056951,
sin,1.5,0,2.0,1.4828409854640976,10.568444076697432,0.8950422368907599,0.35862037238275735,
sin,1.5,0,3.0,1.5532836274501896,10.541881397207545,0.9708558986043101,0.4240756143135551,
sin,1.5,0,4.0,1.5814349703253643,10.513692277137807,1.1288409014314535,0.5764013043082002,
sin,1.5,0,5.0,1.5771749350777682,10.490960233370462,0.949496950949151,0.4095686169909852,1.0598752253094996
sin,1.5,0,6.0,1.5972631077518744,10.470787986160333,0.9649713339880218,0.4246587690383389,
sin,1.5,0,7.0,1.6063311968914864,10.44644694016664,1.0795230912615734,0.5339451816260566,
sin,1.5,0,8.0,1.600854137265137,10.423874542918968,0.8941818319673401,0.36792842047427937,
sin,1.5,0,9.0,1.6515183504411153,10.404758869120474,0.8460274916757893,0.33057873690260925,
sin,1.5,0,10.0,1.708369300641182,10.382783136659997,0.9880672805834705,0.4528094421073958,1.1747067263064812
sin,1.5,0,11.0,1.7094231248137601,10.359170087641736,1.0341988618037687,0.49834279956084243,
sin,1.5,0,12.0,1.708165913376795,10.340500615046832,0.8257962649154897,0.31888398102053034,
sin,1.5,0,13.0,1.7458548846496849,10.321462142147999,0.9591593798667929,0.4317865527588636,
sin,1.5,0,14.0,1.7423550155776144,10.299094005608554,1.015738416013575,0.4863352134865952,
sin,1.5,0,15.0,1.7349486135483032,10.280223640110448,0.7933055404461375,0.2977459439419539,0.7854449532679396
sin,1.5,0,16.0,1.8102045652075127,10.264243863632583,0.87042848629814,0.35956902478676633,
sin,1.5,0,17.0,1.8621035049708499,10.24509762310313,1.0172752439233135,0.49296348792494,
sin,1.5,0,18.0,1.8132149395449755,10.225006003119072,0.9513412369408932,0.4328281568816355,
sin,1.5,0,19.0,1.8198624235521108,10.208391920048285,0.8259349923342397,0.3273007998119795,
sin,1.5,0,20.0,1.8637865111611553,10.19091835274826,0.9777695528123224,0.46027393201299455,1.559844152266894
sin,1.5,0,21.0,1.6961696551860406,10.171551999426805,0.9463802485903288,0.4328395058784016,
sin,1.5,0,22.0,1.7313347021555547,10.156141401620015,0.7123107489212992,0.2459526593264929,
sin,1.5,0,23.0,1.9611754447567358,10.143358963107211,0.8443035650092616,0.34642056082960687,
sin,1.5,0,24.0,1.9841568276096775,10.12816554194942,0.9573604255643668,0.44674465398880925,
sin,1.5,0,25.0,1.9553466342183445,10.109902535987002,0.9841160916984231,0.4737712830882201,1.2110597541565942
sin,1.5,0,26.0,1.9701806711831589,10.090948622160347,0.9222161344431875,0.41761053546397114,
